song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP5678,His be.,Daniel Mcdonald,Concern.,Pop,08/05/2011,224,53,3629975,English,Yes,Def Jam,Christopher Morris,Christopher Simpson,Christine Hall
SP5679,Effort history.,Jeffery Phelps,Audience.,Country,11/07/2013,285,66,64015996,English,No,Atlantic Records,Dr. Mary Brennan,Cheryl Cook,Craig Wright
SP5680,Bill hard.,Howard Burgess,May political.,Pop,25/08/2022,256,39,35495844,English,Yes,Sony Music,Julia Cook,James Day,Mark Williams
SP5681,Half it manage.,Jonathan Leonard,Study.,Electronic,08/02/2004,253,27,97964661,English,Yes,Universal Music,Kelsey Lopez,Crystal Myers,Tiffany Tucker
SP5682,Those candidate.,Lori Greer,Chance.,Pop,06/10/2012,208,24,26573758,English,Yes,Atlantic Records,Pamela Benson,Cynthia Leonard,Trevor Wiley
SP5683,Occur blue.,Brian Reed,Finish else.,Electronic,10/11/2010,117,12,23050885,English,No,Def Jam,Mary Hamilton,Alexander Garcia,James Davis
SP5684,Force lawyer agreement.,Adam Fry,Finally.,Pop,12/01/2004,302,4,27737136,English,No,Indie,Brian Moore,Andrew Howell,Brian Jacobs
SP5685,Particular book.,Paige Branch,Mention next.,Hip-Hop,12/07/1997,237,57,60168977,English,Yes,Sony Music,Rhonda Goodman,Jennifer Hughes,Ryan Rocha
SP5686,Fill break.,Joy Lopez,Never itself.,Jazz,10/12/2014,280,29,65873002,Spanish,No,Indie,Larry Adams,Anne Gray DDS,Heather Chapman
SP5687,Gas south study.,Jennifer Irwin,Investment her.,Classical,28/03/2012,282,43,81964944,English,No,Atlantic Records,Kathryn Carrillo,Scott Neal,William Martinez
SP5688,Consider leave air.,Jeremy Parrish,Study discover.,Pop,12/01/2011,317,57,90599318,Spanish,Yes,Sony Music,Nicholas Cole,Brandon Thomas,Nicole Charles
SP5689,Six.,John Chen,Outside.,Pop,16/01/1995,160,15,88045191,English,No,Universal Music,Heather Bailey,Ashley Meyer,Darlene May
SP5690,Create hot peace.,Elizabeth Finley,Debate.,Hip-Hop,25/06/2009,278,47,64029281,English,No,Sony Music,Nicholas Allen,John Thompson,Thomas Becker
SP5691,Age mission available.,John Hayes,Major upon.,Country,12/04/1998,335,72,30380831,English,No,Def Jam,Amanda Spence,Matthew Hood,Max Burke
SP5692,Mention team option.,Mr. Carlos White MD,Himself.,Pop,17/06/2020,275,2,48812952,English,Yes,Warner Music,Angel Walton,Andrew Roberts,Mark Graham
SP5693,Television treat.,Thomas Williams,Trip.,Hip-Hop,07/06/2001,321,55,550005,English,No,Def Jam,Steven Velasquez,Melissa Carey,Dr. Jason Livingston
SP5694,Dark space picture.,Roger Wilson,Range official.,Pop,05/11/2010,273,26,70554895,German,Yes,Indie,Daniel Thompson,Brandon Rivera,Elizabeth Howell
SP5695,Treat.,Mr. Nathan Pham Jr.,Oil indeed.,Hip-Hop,30/10/2019,169,47,76401073,Spanish,No,Warner Music,Richard Howe,Randy Jacobs,Michael Clark
SP5696,Could he.,James Lewis,Same.,Hip-Hop,29/05/2011,207,89,31940414,English,No,Indie,Brian Santos,Patricia Williams,Peter Brown
SP5697,Institution.,Alexis Hernandez,Ask capital.,Hip-Hop,23/10/1999,252,55,63461935,English,No,Atlantic Records,Rebecca Ortega,John Evans,Devon Harrell
SP5698,Already because prevent.,John Sandoval,Someone generation.,Pop,16/03/2011,250,63,20388647,English,Yes,Sony Music,Jennifer Mitchell,Linda Lane,Christopher Martin
SP5699,Political.,Denise Douglas,Already media.,Electronic,25/06/2023,193,18,17038359,English,Yes,Sony Music,Glenda Green,Stacey Evans,Joshua Newton
SP5700,Break listen.,Colleen Scott,He describe.,Pop,06/10/2014,209,90,22801844,English,Yes,Sony Music,Pamela Moore,Stacy Potts,Joseph Ramirez
SP5701,Feeling page.,Steven Davis,Game.,Classical,11/11/2010,214,23,23753269,English,Yes,Sony Music,Stephanie Morris,Michael Bradley,Matthew Wilkinson
SP5702,Husband including week.,Kathryn Rogers,Somebody sister.,Hip-Hop,14/09/2018,202,8,6759618,English,No,Sony Music,Sabrina Schultz,Andrea Adams,Claire Bell
SP5703,Republican ago maybe.,Christian Riley,Board subject.,Pop,13/10/2007,188,55,25637080,English,No,Indie,Loretta Fowler,Amy Odonnell,Wendy Brooks
SP5704,This cell number.,John Hamilton,Thus.,Pop,26/05/2022,288,89,75113869,English,Yes,Universal Music,Deborah Sanders,Ronald Frost,Mary Wright
SP5705,Firm.,Julian Foster,Green.,Hip-Hop,24/10/2019,305,96,9448127,English,Yes,Def Jam,Todd Long,Debra Lee,Lisa Velazquez
SP5706,Expect visit experience.,Michele Riddle,Age real.,R&B,20/04/2011,106,57,63748925,English,No,Atlantic Records,Adam Glass,Frank Morrow,Mary Baker
SP5707,Start him cultural.,Taylor Olsen,Every business.,Electronic,14/11/1996,163,57,86922841,English,Yes,Universal Music,Erin Forbes,Angelica Kim,Katrina Mclaughlin
SP5708,Seek various.,Steven Powell,Situation management.,Jazz,26/05/2008,223,24,63296383,English,No,Sony Music,Kevin Bowen,Jose Russo,Howard Ford
SP5709,Coach.,Lauren Johnson,Accept between.,Classical,20/10/2005,228,53,21336492,English,Yes,Universal Music,Kyle Young,Terry Schmidt,Heather Velasquez
SP5710,Though.,Billy Sanders DDS,Responsibility.,Electronic,07/12/2013,260,33,85866536,English,No,Indie,Michael Butler,Michelle Evans,Christina Smith
SP5711,Field must remain.,Christie Hall,Much.,Electronic,01/06/1995,233,45,62720883,English,Yes,Atlantic Records,Andrew Freeman,Mike Moore,Maria Mueller
SP5712,Management cause.,Christine Benton,Continue.,Electronic,18/12/1999,173,89,746448,Spanish,No,Def Jam,Philip Kemp,Dr. Heather Gomez,Veronica Thomas
SP5713,Benefit since college.,Laura Rogers,Feeling before.,Pop,20/09/1999,285,97,19420866,English,Yes,Indie,Cynthia Paul,Courtney Allison,Kaylee Rodriguez
SP5714,Number senior.,Cheryl Collins,Lead.,Pop,21/06/2016,234,62,9791453,English,Yes,Indie,Sandra Fields,Nicole Wiley,Lisa Andrews
SP5715,Agreement money instead risk.,Kevin Baker,Know.,Electronic,01/01/2008,270,20,20516725,English,Yes,Sony Music,Scott Smith,Jeffery Oconnell,Randy Wallace
SP5716,Forward happen.,Emily Harris,Color rest.,Hip-Hop,04/10/1995,160,98,98516572,English,No,Atlantic Records,Ashley Stafford,Miss Suzanne Walker,Amanda Weber
SP5717,Care ago.,Toni Morris,Finally.,Hip-Hop,02/04/2019,295,65,10336378,English,Yes,Atlantic Records,Aimee Sanchez,Mr. Jerome Miller,Dawn Neal
SP5718,Form budget study.,Michael Mcbride,Religious.,Electronic,01/06/2017,245,78,23900924,English,Yes,Indie,Emily White,Richard Castro Jr.,Karina Powers
SP5719,Eight water area.,Mrs. Melanie Cox,Machine.,Hip-Hop,16/11/1998,157,24,85098969,Korean,Yes,Warner Music,Alan Tanner,Patrick Chung,Regina Reese
SP5720,Wish response voice answer.,Nicole Anderson,Course.,Classical,30/10/1997,329,55,70303432,English,No,Sony Music,Ruth Martin,Danielle Taylor,Amy Little
SP5721,Consumer growth worker.,Jason Yates,Least.,Jazz,02/10/2017,288,44,37152401,Spanish,Yes,Indie,Anthony Perez,Dennis Diaz,Steven Moore
SP5722,Again answer recent down.,Sandra Atkins,Here.,Electronic,05/02/1999,255,56,83077004,English,Yes,Sony Music,Kara Sanchez,Adrian White,Stephen Trujillo
SP5723,Enjoy financial card.,William Sexton,Strong candidate.,Electronic,01/10/2021,224,10,26211517,English,Yes,Def Jam,Eddie Waters,Mrs. Jo Guzman,Tyler Perry
SP5724,Site fine discuss.,Sarah Finley,Consider.,Folk,14/04/2012,314,18,66507417,Korean,No,Warner Music,Jeffrey Brown,Brittany Mckinney,Tiffany Reyes
SP5725,System add national.,Robin Barajas DVM,Eye physical.,Pop,12/07/2019,202,91,64269555,English,No,Sony Music,Emily Morris,Jeremy Jones,Emily Aguilar
SP5726,Fall everyone against.,Lisa Hines,Throughout.,Hip-Hop,22/09/1996,258,67,8875246,Spanish,No,Atlantic Records,Paige Gonzalez DDS,Martin Smith,Robin Olson
SP5727,I letter.,Kevin Matthews,Then happy.,Pop,06/09/2020,246,38,72959697,English,No,Atlantic Records,Douglas Smith,Sharon Torres,David Guzman
SP5728,Your read.,Laurie Gonzalez,President success.,Folk,01/01/2008,247,70,77022500,Spanish,No,Indie,Jaime Pierce,Yvette Macdonald,Chris Smith
SP5729,Heart step both.,Johnny Davis,Sing.,Electronic,09/10/1995,173,72,52812703,Spanish,Yes,Def Jam,Mary Spencer,Adam Brown,Karen Peters
SP5730,Church spring big.,Shane Obrien,Nor.,Pop,21/09/2014,301,62,88156639,Spanish,No,Indie,Brianna Brown,Joseph Knox,Michelle Marquez
SP5731,Organization ago body wish.,John Colon Jr.,National.,R&B,22/03/2022,264,34,73838607,French,No,Def Jam,Gina Wilson,Earl Thomas,Dawn Walker
SP5732,Help whatever chance.,Kendra Mcintyre,Season.,Electronic,29/05/2023,296,53,60045043,French,No,Warner Music,Mrs. Rebecca Lambert,Stephanie Perez,Heather Crawford
SP5733,Continue sometimes.,Tracy Vazquez,Know half.,Electronic,12/06/2016,301,9,71632438,English,Yes,Universal Music,Frank Brown,Tony Anderson,Amy Burton
SP5734,Goal soon.,Peter Grimes,Back tonight.,Electronic,27/04/2001,224,31,34385661,English,No,Def Jam,Janice Harris,Christopher Myers,Ruth Hanna
SP5735,Network environmental truth.,Ashley Miller,Wrong strategy.,Electronic,02/12/2018,242,37,58354940,English,No,Atlantic Records,Nancy Luna,Bryan Hansen,Gabriel Vega
SP5736,Individual total.,Kendra Oliver,Language seven.,Classical,01/08/2012,235,36,62323839,English,No,Universal Music,Ashley Sullivan,Melinda Arnold,Sarah Garcia
SP5737,Physical debate.,Dr. Lisa Powers,Science.,Hip-Hop,16/08/1997,253,26,55644381,English,Yes,Warner Music,Melissa Romero,Charles Ware,Anna Gregory
SP5738,Perform she.,Kayla Martin,Piece degree.,Pop,19/12/1998,199,35,18344393,English,No,Sony Music,Kimberly Stein,Roger Jenkins,Nicole Goodman
SP5739,A through owner.,Alexander Howell,More under.,Pop,06/03/2000,172,31,46520416,Spanish,Yes,Atlantic Records,Lisa Martin,Deborah Ferguson,Tami White
SP5740,Thing late.,Cassandra Martin,Public.,Jazz,03/05/2018,261,50,63697772,English,No,Atlantic Records,Todd Murphy,Heather Delgado,Dawn Washington
SP5741,Economic entire.,Ann Kennedy,Discussion.,Folk,26/02/2023,243,79,8553356,German,No,Def Jam,Terry Newton,Carlos Ortega,Ashley Stephens
SP5742,Citizen true tough.,Amanda Mayer,Keep yeah.,Pop,01/02/2004,199,65,63454053,Korean,No,Def Jam,Edward Cook,Shannon Hanson DVM,Matthew Graham
SP5743,Hear we director black.,Grace Rogers,Notice.,Hip-Hop,11/06/2009,283,54,56061372,English,Yes,Atlantic Records,James Davis,Cindy Kim,Gary Oneill
SP5744,Rock during value.,Michael Montgomery,Window glass.,Pop,03/12/2007,231,42,98805359,Japanese,Yes,Warner Music,Justin Hogan,Anthony Oliver,Thomas Young
SP5745,Deep rule prevent.,Stephen Cooley,Remain.,Electronic,30/11/2001,189,17,68524928,English,No,Atlantic Records,Mr. Travis Patel,George Ruiz,Anthony Nguyen
SP5746,Class cost look.,William Sosa,Security consider.,Hip-Hop,21/04/2006,299,49,36763941,Spanish,No,Universal Music,Justin Garcia,Rick Robinson,Blake Roach
SP5747,War rock.,Melvin Burns,Out expect.,Hip-Hop,19/08/2011,213,59,2583693,English,No,Def Jam,Rebecca Randolph,Laura Scott,Michael Fox
SP5748,For color matter.,Emily Hays,Know toward.,Pop,18/05/2019,277,43,11415859,French,Yes,Atlantic Records,Nicholas Green,Lacey Ross,Lauren Castillo
SP5749,Growth toward.,Brendan Edwards,Collection town.,Classical,04/04/2019,203,45,55624790,English,No,Sony Music,Taylor Conrad,Michael Cobb,Travis Taylor
SP5750,Respond outside.,Robert Jones,Send.,Pop,22/12/2014,289,50,36927102,Spanish,Yes,Universal Music,Douglas Hartman,Kelly Kent PhD,Daniel Berry
SP5751,This that.,Mark Taylor,Art.,Hip-Hop,02/02/2006,196,65,16399151,English,Yes,Def Jam,Crystal Boyer,Brittany Sanders,Benjamin Chen
SP5752,Almost account.,Shannon Davenport,Avoid gun.,Electronic,05/06/2001,186,78,36866562,English,Yes,Universal Music,Mark Richmond,Roger Allen,Anthony Young
SP5753,Like society.,Megan Hart,Along.,Country,14/11/2003,281,91,20926122,Spanish,No,Warner Music,David Thompson,Stephanie Kim,Chad Watkins
SP5754,Financial participant.,Elizabeth Owens,Parent other.,Hip-Hop,25/04/2023,306,64,62956131,English,Yes,Def Jam,Karen Smith,Gabriela Richmond,Raymond Cochran
SP5755,May answer major.,Hannah Freeman,Country growth.,Electronic,15/11/2022,334,4,5774225,Korean,No,Indie,Jimmy Robinson,Julie Ward,Jordan Curry
SP5756,Rich.,Susan Williams,Wonder.,Hip-Hop,30/11/2002,270,99,50879318,English,Yes,Indie,Stacey Collins,Shane Tran,Stephanie Ramos
SP5757,Not concern open.,Anthony Carroll,Recognize method.,Pop,21/08/2000,324,69,84311564,English,Yes,Indie,Alyssa Brooks,James Torres,Kyle Baker
SP5758,Operation on operation attention.,Michael Fuller,Continue along.,Electronic,19/11/2020,178,13,15499532,English,Yes,Atlantic Records,Joshua Payne,James Juarez,Christina Chase
SP5759,Such this.,Samantha Chen,Trip.,Pop,23/05/2014,385,79,59889308,English,Yes,Def Jam,Franklin Mullins,James Walter,Jared Murphy
SP5760,Affect improve someone.,Tina Bishop,Be foreign.,Country,07/07/2013,246,7,89033754,English,No,Universal Music,Leon Wilkins,Karla Watkins,Andrea Aguilar
SP5761,Beautiful expect.,Christopher Nunez,Partner.,Jazz,26/07/2007,213,33,20081909,English,Yes,Universal Music,Damon Moore,John Price,Joshua Dixon
SP5762,Put oil stay.,Rachel Williams,Purpose bad.,Electronic,16/09/2017,277,71,47839580,Spanish,No,Indie,Jennifer Johnson,Brandon Perez MD,Christina Brooks
SP5763,Assume crime water.,Kimberly Young,Few life.,Pop,03/09/2020,191,91,12750674,English,No,Warner Music,Kyle Reed,Timothy Murray,William Hernandez
SP5764,Season building.,Anna Sanchez,Investment.,Folk,04/12/2013,154,15,653794,English,Yes,Warner Music,Carl Watson,Joe Wu,Sarah Dixon
SP5765,In believe.,Kenneth Watkins,What building.,Hip-Hop,03/04/2023,285,97,6603411,English,No,Atlantic Records,Sandra Robertson,Carmen Torres,Christopher Johnson
SP5766,Who plan position.,Wendy Davis,Entire choice.,Hip-Hop,19/11/2009,292,45,7612257,English,Yes,Atlantic Records,John Bailey,Susan Malone,Angie White
SP5767,Rise draw off.,Jessica Stone,Expect ask.,Hip-Hop,09/11/2019,230,8,93191666,English,No,Def Jam,Melissa Mitchell,Stephanie Love,Donald Salinas
SP5768,North quickly.,Cheyenne Kidd,Skill.,Pop,16/02/2007,314,1,10948347,English,Yes,Atlantic Records,Michael Williams,Alexis Ball,Angela Davis
SP5769,Cover.,Beth Padilla,Approach.,Electronic,19/05/2008,223,36,97488327,English,Yes,Indie,David Allen,Stephanie Graham,Paige Meyers
SP5770,Budget important.,Mary Hatfield,Detail.,Pop,02/05/1999,275,47,72353153,English,No,Universal Music,Shannon Hudson,William Gonzalez,Susan Cunningham
SP5771,Task forward.,Jesse Spence,Protect old.,Electronic,28/03/2015,169,78,6130249,English,No,Atlantic Records,Joel Park,Anthony Sanchez,Leah Hancock
SP5772,Perhaps front.,Dr. Mary Martin,Fire exactly.,Hip-Hop,19/12/2011,216,86,99306927,English,Yes,Sony Music,April Franklin,George Burton,Mark Santiago
SP5773,Difference simply reflect.,Shannon Roberts,Particular follow.,Pop,14/12/2014,155,42,11991418,Korean,Yes,Universal Music,Michelle Montgomery,Teresa Alexander,Wendy White
SP5774,Star population wish.,Jennifer Hernandez,Billion.,Pop,24/11/2008,233,61,89032235,English,Yes,Atlantic Records,Jessica Heath,Crystal Adams,Chase Rodriguez
SP5775,Road else.,Michelle Morales,Charge.,Hip-Hop,28/04/2007,309,73,13325732,English,No,Warner Music,Ashley Hughes,Katrina Mann,Matthew Smith
SP5776,Affect.,Ryan Moore,As.,Electronic,04/06/2018,274,98,72988867,English,No,Indie,David Singh,Brian Rivera,Diana Taylor
SP5777,Reality there.,Scott Martin,Of hotel.,Pop,18/09/2000,289,52,61950444,English,No,Sony Music,Marilyn Smith,Mariah Rogers,Elizabeth Cook
SP5778,Occur yet.,Michelle Murray,Door.,Classical,03/12/2000,179,7,50631943,English,No,Atlantic Records,Charles Davis,Christopher Holden,Brian Tucker
SP5779,Be.,Taylor Clark,State.,Country,12/11/1994,197,88,34039248,English,No,Warner Music,Charles Wells,Bryan Moore,Lori Stevens
SP5780,Change author.,Melissa Daniels,Office general.,Hip-Hop,24/02/2005,282,84,90109840,English,No,Def Jam,Andres Williamson,Joshua Gibson,Amanda Thomas
SP5781,Beyond check.,Thomas Collins,Network.,Folk,11/03/2019,267,51,33701488,Korean,Yes,Indie,Sharon Rodriguez,Kara Cohen,Tanner Moyer
SP5782,Major over this.,Andrew Hubbard,Stay actually.,Hip-Hop,20/04/2015,212,3,68844947,English,Yes,Def Jam,Maria Fitzgerald,Nathaniel Cervantes,Rhonda Baker
SP5783,Be on part.,Norma Ross,Modern like.,Country,06/12/2016,244,56,65797169,English,Yes,Warner Music,Cassandra Williams,Mary Ramirez MD,Shane Gill
SP5784,Country summer.,Danielle Peterson,Particular help.,Pop,13/02/1996,181,73,24792701,English,Yes,Warner Music,Jennifer Bennett,Corey George,Madison Mejia
SP5785,Democrat morning.,Anthony Johnson,Account dog.,Reggae,13/12/2006,211,2,89271736,Spanish,No,Atlantic Records,Trevor Hardin,Cindy Berry,Amber Conway
SP5786,Into start may under.,Mark Garcia,Television its.,Country,17/07/2002,318,36,51765612,English,Yes,Sony Music,Paul Bruce,Gail Lawrence,Tracy Hill
SP5787,None poor occur.,Carrie Arnold,Sign upon.,Hip-Hop,09/08/2015,249,84,29803506,Korean,Yes,Warner Music,Julie Ross,Johnathan Lee,Christopher Davis
SP5788,Difference.,Craig Klein,Beautiful.,Hip-Hop,23/11/2019,222,98,96553864,English,No,Sony Music,Brooke Henry,Stephanie Hudson,Kevin Grant
SP5789,Whose.,Denise Cook,Knowledge teach.,Folk,03/05/2000,223,3,89826726,French,No,Indie,Amanda Medina,Karen Ortiz,Shaun Miller
SP5790,Subject morning.,Guy Little,Sign person.,Folk,23/10/2012,185,76,78582445,English,No,Indie,William Williams,Brian Ramirez,Alison Peters
SP5791,Trouble nor inside next.,Sheryl Powell,Any.,Pop,29/05/2020,149,22,38029634,Italian,No,Universal Music,Steven Campbell,Charlotte Williams,Cameron Graham
SP5792,Authority fine deal.,Brittany Heath,Participant.,Hip-Hop,06/02/2023,230,38,56562164,French,Yes,Warner Music,Rhonda Robinson,Destiny Gutierrez,John Brown
SP5793,Factor back position.,John Cook,Apply none.,Hip-Hop,10/08/1996,263,95,54708839,English,Yes,Warner Music,Victoria Sandoval,Karen Bailey,Veronica Carter
SP5794,Wall put.,Mark Richardson,Consumer run.,Jazz,30/05/2001,185,27,93036293,French,Yes,Warner Music,Julie Brown,Arthur Martin,Kenneth Garza
SP5795,Else baby friend.,Amanda Kelley,Prepare.,Country,01/10/2024,278,44,2782503,Korean,No,Universal Music,Roger Lynch,Andrew Manning,Eric Garcia
SP5796,Together theory.,Stephen Reed,Gas.,Electronic,24/05/1997,272,87,10017735,English,Yes,Indie,Melanie Myers,Tara Williams,Jason Bonilla
SP5797,Land fight total.,Andre Mullins,Mrs.,Pop,07/07/1998,248,81,42949559,English,No,Warner Music,Jonathan Mccullough,Tracy Lawson,Matthew Vaughn
SP5798,Single bill.,Ricky Webb,Past.,Electronic,28/10/2012,151,93,87394093,Spanish,Yes,Indie,William Crosby,Jacob Marquez,Mark Soto
SP5799,Respond market camera.,Steven Tanner,Marriage magazine.,Hip-Hop,24/05/2002,263,31,88868983,French,No,Def Jam,Carrie Ramirez,Joseph Alvarez,Jacob Harding
SP5800,Drug.,Bernard James,Who.,Electronic,18/10/2002,225,40,37704266,English,No,Universal Music,Diana Morris,Scott Fischer,Jose Figueroa
SP5801,Senior watch.,James Daniel,Yes.,Pop,09/11/2008,285,84,37751500,French,No,Sony Music,Kelly Andrews,Christy Johnson,Derek Aguirre
SP5802,Arm three long.,Melissa Allen,Political them.,Hip-Hop,21/09/2007,147,41,29437101,English,No,Sony Music,Amy Price,Cody Walker,Stacey Delgado
SP5803,Speech eat father marriage.,Elizabeth Hodge,Every race.,Electronic,07/08/2016,233,50,20297076,English,No,Warner Music,Jeremiah Brown,Sarah Roth,Laura Humphrey
SP5804,Run small lose.,John Dawson,Subject.,Hip-Hop,11/09/2003,227,19,19840963,German,Yes,Indie,Rebecca Garcia,Melissa Johnson,Tracey Mason
SP5805,Home blue everyone.,Joel Reeves,Establish report.,Hip-Hop,30/11/2019,219,65,98253602,English,Yes,Indie,David Lowery,Ricky Davies,Denise Pierce
SP5806,Although long.,Sergio Paul,Model million.,Country,05/08/2020,262,82,68570095,English,No,Sony Music,Theodore Porter,Andres Byrd,Ryan Carter
SP5807,Hour eight decade.,Pamela Ramirez,Find Mrs.,Folk,08/05/1999,264,54,3748476,English,Yes,Sony Music,Robert Norton,Martin Quinn,Albert Brown
SP5808,Realize try.,Steven Moore,Officer western.,Reggae,03/07/2013,313,50,56041314,English,No,Sony Music,Michael Moody,Adrienne Andrews,Daisy Mcclain
SP5809,They.,Angela Beard,Be fact.,Electronic,26/01/2001,281,6,3966266,Japanese,No,Def Jam,Lisa Long,Cristina Torres,Jeffrey Conway
SP5810,Both new argue since.,Paul Jacobson,Protect one.,Classical,25/09/2013,254,100,27194718,Spanish,No,Sony Music,James Ward,Paula Thomas,James Porter
SP5811,Clearly arm.,Ryan Wilson,Real.,R&B,15/10/2022,308,1,37970152,English,No,Warner Music,Jennifer West MD,Kimberly Huerta,Joseph Neal PhD
